dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2023;pmun_2023;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13020;211300207;Cadolive;2223;2179;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13115;211301155;Vernègues;2105;2062;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13049;211300496;Lamanon;2085;2044;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13013;211300132;Belcodène;1954;1917;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13079;211300793;Puyloubier;1904;1785;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13029;211300298;Cornillon-Confoux;1518;1494;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13095;211300959;Saint-Marc-Jaumegarde;1297;1229;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13111;211301114;Vauvenargues;1045;1024;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13099;211300991;Saint-Paul-lès-Durance;904;891;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13009;211300090;La Barben;879;845;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13012;211300124;Beaurecueil;657;600;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13008;211300082;Aurons;581;565;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13093;211300934;Saint-Estève-Janson;387;379;;;
13;200054807;Métropole d'Aix-Marseille-Provence;METRO;FPU;92;1925136;1903173;13;13090;211300900;Saint-Antonin-sur-Bayon;129;125;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13100;211301007;Saint-Rémy-de-Provence;9888;9692;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13038;211300389;Fontvieille;3599;3531;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13065;211300652;Mouriès;3447;3400;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13094;211300942;Saint-Étienne-du-Grès;2535;2492;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13058;211300587;Maussane-les-Alpilles;2445;2396;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13068;211300686;Paradou;2183;2145;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13034;211300348;Eygalières;1760;1730;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13006;211300066;Aureille;1575;1545;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13057;211300579;Mas-Blanc-des-Alpilles;526;516;;;
13;241300375;CC Vallée des Baux-Alpilles (CC VBA);CC;FPU;10;28277;27762;13;13011;211300116;Les Baux-de-Provence;319;315;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13004;211300041;Arles;51691;50968;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13108;211301080;Tarascon;15639;15508;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13097;211300975;Saint-Martin-de-Crau;13661;13364;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13096;211300967;Saintes-Maries-de-la-Mer;2145;2123;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13017;211300173;Boulbon;1534;1516;;;
13;241300417;CA d'Arles-Crau-Camargue-Montagnette;CA;FPU;6;84893;83698;13;13061;211300611;Saint-Pierre-de-Mézoargues;223;219;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14225;211402250;Dives-sur-Mer;5403;5234;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14117;211401179;Cabourg;3541;3511;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14229;211402292;Dozulé;2335;2314;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14409;211404090;Merville-Franceville-Plage;2228;2195;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14530;211405303;Ranville;1990;1962;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14046;211400460;Bavent;1946;1932;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14338;211403381;Houlgate;1728;1689;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14009;211400098;Amfreville;1397;1378;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14328;211403282;Hérouvillette;1356;1349;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14724;211407242;Varaville;1031;1019;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14246;211402466;Escoville;815;809;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14305;211403050;Gonneville-sur-Mer;676;670;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14106;211401062;Bréville-les-Monts;665;659;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14024;211400247;Auberville;603;591;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14499;211404991;Petiville;553;547;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14231;211402318;Beaufour-Druval;451;439;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14698;211406988;Touffréville;402;400;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14306;211403068;Gonneville-en-Auge;394;389;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14657;211406574;Saint-Samson;319;315;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14524;211405246;Putot-en-Auge;310;303;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14308;211403084;Goustranville;301;301;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14335;211403357;Hotot-en-Auge;301;298;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14665;211406657;Sallenelles;300;296;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14316;211403167;Grangues;279;276;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14198;211401989;Cresseveuille;261;252;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14045;211400452;Basseneville;251;249;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14598;211405980;Saint-Jouin;246;241;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14606;211406061;Saint-Léger-Dubosq;226;224;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14227;211402276;Douville-en-Auge;215;214;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14070;211400700;Beuvron-en-Auge;199;197;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14012;211400122;Angerville;196;195;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14203;211402037;Cricqueville-en-Auge;191;189;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14494;211404942;Périers-en-Auge;131;124;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14110;211401104;Brucourt;127;126;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14329;211403290;Heuland;119;115;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14660;211406608;Saint-Vaast-en-Auge;104;101;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14550;211405501;Rumesnil;91;90;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14743;211407432;Victot-Pontfol;88;85;;;
14;200065563;CC Normandie-Cabourg-Pays d'Auge;CC;FPU;39;31820;31329;14;14300;211403001;Gerrots;51;51;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14020;211400205;Argences;3829;3798;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14456;200065019;Moult-Chicheboville;3390;3344;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14119;211401195;Cagny;2017;2003;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14287;211402870;Frénouville;1996;1981;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14005;200064939;Valambray;1739;1700;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14057;211400577;Bellengreville;1479;1470;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14761;211407614;Vimont;841;826;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14237;211402375;Émiéville;640;633;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14173;211401732;Condé-sur-Ifs;448;434;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14149;211401492;Cesny-aux-Vignes;429;416;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14344;211403449;Janville;395;386;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14163;211401633;Cléville;390;387;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14651;211406517;Saint-Pierre-du-Jonquet;275;273;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14640;211406400;Saint-Pair;245;244;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14482;211404827;Ouézy;243;241;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14637;211406376;Saint-Ouen-du-Mesnil-Oger;212;209;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14134;211401344;Canteloup;194;190;;;
14;200065589;CC Val ès Dunes;CC;FPU;18;18934;18706;14;14036;211400361;Banneville-la-Campagne;172;171;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14118;211401187;Caen;109401;107250;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14327;211403274;Hérouville-Saint-Clair;22388;22150;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14341;211403415;Ifs;12123;11902;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14437;211404371;Mondeville;10285;10054;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14488;211404884;Ouistreham;9558;9438;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14167;211401674;Colombelles;7064;7029;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14098;200065027;Thue et Mue;6212;6150;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14076;211400767;Blainville-sur-Orne;5836;5761;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14181;211401815;Cormelles-le-Royal;5136;5093;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14271;211402714;Fleury-sur-Orne;5051;4981;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14301;211403019;Giberville;4929;4881;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14101;211401013;Bretteville-sur-Odon;4140;4069;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14068;211400684;Biéville-Beuville;3733;3646;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14738;211407382;Verson;3710;3657;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14712;211407127;Troarn;3526;3435;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14325;211403258;Hermanville-sur-Mer;3187;3144;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14137;211401377;Carpiquet;3165;3137;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14221;211402219;Démouville;3104;3063;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14383;211403837;Louvigny;2703;2666;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14166;211401666;Colleville-Montgomery;2588;2546;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14566;211405667;Saint-Contest;2564;2515;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14365;211403654;Lion-sur-Mer;2539;2499;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14543;200060481;Rots;2524;2474;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14587;211405873;Saint-Germain-la-Blanche-Herbe;2450;2405;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14407;211404074;Mathieu;2376;2318;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14092;211400924;Bourguébus;2330;2304;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14215;211402151;Cuverville;2316;2284;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14610;211406103;Saint-Manvieu-Norrey;2116;2016;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14675;211406756;Soliers;2109;2079;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14123;211401237;Cairon;2079;2029;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14060;211400601;Bénouville;2065;2039;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14666;211406665;Sannerville;1911;1892;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14556;211405568;Saint-André-sur-Orne;1836;1814;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14685;211406855;Thaon;1829;1795;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14125;211401252;Cambes-en-Plaine;1766;1717;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14554;200082931;Le Castelet;1737;1716;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14538;200086502;Castine-en-Plaine;1732;1699;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14030;211400304;Authie;1714;1666;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14454;211404546;Mouen;1711;1683;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14242;211402425;Épron;1679;1655;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14254;211402540;Éterville;1670;1644;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14558;211405584;Saint-Aubin-d'Arquenay;1138;1122;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14707;211407077;Tourville-sur-Odon;1128;1115;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14288;211402888;Le Fresne-Camilly;974;949;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14319;211403191;Grentheville;972;964;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14758;211407580;Villons-les-Buissons;814;796;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14495;211404959;Périers-sur-le-Dan;577;566;;;
14;200065597;CU Caen la Mer;CU;FPU;48;277042;272343;14;14542;211405428;Rosel;547;536;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14689;200060572;Thury-Harcourt-le-Hom;3647;3599;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14100;211401005;Bretteville-sur-Laize;1937;1912;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14659;211406590;Saint-Sylvain;1470;1445;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14150;200083160;Cesny-les-Sources;1384;1365;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14162;211401625;Clécy;1319;1305;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14656;211406566;Saint-Rémy;999;985;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14589;211405899;Saint-Germain-le-Vasson;966;957;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14309;211403092;Gouvix;838;834;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14039;211400395;Barbery;820;802;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14290;211402904;Fresney-le-Puceux;813;804;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14090;211400908;Boulon;785;778;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14310;211403100;Grainville-Langannerie;741;733;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14719;211407192;Urville;731;725;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14207;211402078;Croisilles;657;648;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14458;211404587;Les Moutiers-en-Cinglais;594;515;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14713;200083137;Montillières-sur-Orne;583;572;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14251;211402516;Esson;556;550;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14145;211401450;Cauvicourt;554;550;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14603;211406038;Saint-Laurent-de-Condel;515;507;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14461;211404611;Mutrécy;511;506;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14211;211402110;Culey-le-Patry;367;366;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14411;211404116;Meslay;324;319;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14097;211400973;Bretteville-le-Rabet;306;303;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14226;211402268;Donnay;304;302;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14291;211402912;Fresney-le-Vieux;301;297;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14320;211403209;Grimbosq;289;282;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14455;211404553;Moulines;279;276;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14602;211406020;Saint-Lambert;272;269;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14252;211402524;Estrées-la-Campagne;268;265;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14248;211402482;Espins;255;250;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14160;211401609;Cintheaux;193;187;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14483;211404835;Ouffières;192;190;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14635;211406350;Saint-Omer;190;189;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14146;211401468;Cauville;173;169;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14171;211401716;Combray;145;144;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14080;211400809;Le Bô;129;125;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14674;211406749;Soignolles;128;124;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14404;211404041;Martainville;122;121;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14741;211407416;Le Vey;122;119;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14116;211401161;Le Bû-sur-Rouvres;118;113;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14183;211401831;Cossesseville;107;107;;;
14;200066710;CC Cingal-Suisse Normande;CC;FPU;42;25066;24668;14;14510;211405105;La Pommeraye;62;59;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14274;211402748;Fontaine-Étoupefour;2747;2682;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14623;211406236;Saint-Martin-de-Fontenay;2564;2519;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14349;200065092;Laize-Clinchamps;2161;2130;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14257;211402573;Évrecy;2046;2020;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14408;211404082;May-sur-Orne;2035;2016;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14277;211402771;Fontenay-le-Marmion;1960;1946;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14266;211402664;Feuguerolles-Bully;1464;1443;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14249;211402490;Esquay-Notre-Dame;1458;1436;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14592;211405923;Sainte-Honorine-du-Fay;1362;1341;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14006;211400064;Amayé-sur-Orne;1088;1067;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14311;211403118;Grainville-sur-Odon;1058;1049;;;
14;200066728;CC Vallées de l'Orne et de l'Odon;CC;FPU;23;26261;25881;14;14396;211403969;Maltot;1040;1025;;;
